user,item,rating,context factors
http://example.org/User#39,http://example.org/Restaurant#5,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#39,http://example.org/Restaurant#5,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#39,http://example.org/Restaurant#5,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#4,http://example.org/Restaurant#5,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#41,http://example.org/Restaurant#5,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#42,http://example.org/Restaurant#5,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#43,http://example.org/Restaurant#5,4.0,['http://example.org/ContextFactor#s1']
http://example.org/User#43,http://example.org/Restaurant#5,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#5,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#43,http://example.org/Restaurant#5,1.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#5,2.0,['http://example.org/ContextFactor#s5']
http://example.org/User#43,http://example.org/Restaurant#5,3.0,['http://example.org/ContextFactor#s6']
http://example.org/User#47,http://example.org/Restaurant#5,2.0,['http://example.org/ContextFactor#s1']
http://example.org/User#47,http://example.org/Restaurant#5,4.0,['http://example.org/ContextFactor#s2']
http://example.org/User#47,http://example.org/Restaurant#5,4.0,['http://example.org/ContextFactor#s3']
http://example.org/User#47,http://example.org/Restaurant#5,3.0,['http://example.org/ContextFactor#s4']
http://example.org/User#47,http://example.org/Restaurant#5,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#47,http://example.org/Restaurant#5,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#48,http://example.org/Restaurant#5,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#48,http://example.org/Restaurant#5,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#48,http://example.org/Restaurant#5,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#48,http://example.org/Restaurant#5,2.0,['http://example.org/ContextFactor#s4']
http://example.org/User#48,http://example.org/Restaurant#5,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#48,http://example.org/Restaurant#5,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#49,http://example.org/Restaurant#5,4.0,['http://example.org/ContextFactor#s1']
http://example.org/User#49,http://example.org/Restaurant#5,4.0,['http://example.org/ContextFactor#s2']
http://example.org/User#49,http://example.org/Restaurant#5,4.0,['http://example.org/ContextFactor#s3']
http://example.org/User#49,http://example.org/Restaurant#5,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#49,http://example.org/Restaurant#5,4.0,['http://example.org/ContextFactor#s5']
http://example.org/User#49,http://example.org/Restaurant#5,4.0,['http://example.org/ContextFactor#s6']
http://example.org/User#21,http://example.org/Restaurant#6,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#25,http://example.org/Restaurant#6,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#28,http://example.org/Restaurant#6,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#3,http://example.org/Restaurant#6,2.0,['http://example.org/ContextFactor#s1']
http://example.org/User#31,http://example.org/Restaurant#6,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#31,http://example.org/Restaurant#6,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#31,http://example.org/Restaurant#6,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#36,http://example.org/Restaurant#6,1.0,['http://example.org/ContextFactor#s1']
http://example.org/User#36,http://example.org/Restaurant#6,3.0,['http://example.org/ContextFactor#s2']
http://example.org/User#36,http://example.org/Restaurant#6,3.0,['http://example.org/ContextFactor#s3']
http://example.org/User#36,http://example.org/Restaurant#6,1.0,['http://example.org/ContextFactor#s4']
http://example.org/User#36,http://example.org/Restaurant#6,2.0,['http://example.org/ContextFactor#s5']
http://example.org/User#36,http://example.org/Restaurant#6,2.0,['http://example.org/ContextFactor#s6']
http://example.org/User#38,http://example.org/Restaurant#6,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#39,http://example.org/Restaurant#6,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#39,http://example.org/Restaurant#6,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#4,http://example.org/Restaurant#6,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#43,http://example.org/Restaurant#6,1.0,['http://example.org/ContextFactor#s1']
http://example.org/User#43,http://example.org/Restaurant#6,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#6,3.0,['http://example.org/ContextFactor#s3']
http://example.org/User#43,http://example.org/Restaurant#6,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#6,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#43,http://example.org/Restaurant#6,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#45,http://example.org/Restaurant#6,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#48,http://example.org/Restaurant#6,3.0,['http://example.org/ContextFactor#s1']
http://example.org/User#48,http://example.org/Restaurant#6,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#48,http://example.org/Restaurant#6,2.0,['http://example.org/ContextFactor#s3']
http://example.org/User#48,http://example.org/Restaurant#6,3.0,['http://example.org/ContextFactor#s4']
http://example.org/User#48,http://example.org/Restaurant#6,2.0,['http://example.org/ContextFactor#s5']
http://example.org/User#48,http://example.org/Restaurant#6,2.0,['http://example.org/ContextFactor#s6']
http://example.org/User#14,http://example.org/Restaurant#7,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#21,http://example.org/Restaurant#7,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#25,http://example.org/Restaurant#7,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#36,http://example.org/Restaurant#7,1.0,['http://example.org/ContextFactor#s1']
http://example.org/User#36,http://example.org/Restaurant#7,1.0,['http://example.org/ContextFactor#s2']
http://example.org/User#36,http://example.org/Restaurant#7,1.0,['http://example.org/ContextFactor#s3']
http://example.org/User#36,http://example.org/Restaurant#7,1.0,['http://example.org/ContextFactor#s4']
http://example.org/User#36,http://example.org/Restaurant#7,1.0,['http://example.org/ContextFactor#s5']
http://example.org/User#36,http://example.org/Restaurant#7,1.0,['http://example.org/ContextFactor#s6']
http://example.org/User#38,http://example.org/Restaurant#7,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#4,http://example.org/Restaurant#7,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#43,http://example.org/Restaurant#7,4.0,['http://example.org/ContextFactor#s1']
http://example.org/User#43,http://example.org/Restaurant#7,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#7,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#43,http://example.org/Restaurant#7,1.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#7,2.0,['http://example.org/ContextFactor#s5']
http://example.org/User#43,http://example.org/Restaurant#7,3.0,['http://example.org/ContextFactor#s6']
http://example.org/User#14,http://example.org/Restaurant#8,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#21,http://example.org/Restaurant#8,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#25,http://example.org/Restaurant#8,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#34,http://example.org/Restaurant#8,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#38,http://example.org/Restaurant#8,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#4,http://example.org/Restaurant#8,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#8,1.0,['http://example.org/ContextFactor#s1']
http://example.org/User#43,http://example.org/Restaurant#8,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#8,3.0,['http://example.org/ContextFactor#s3']
http://example.org/User#43,http://example.org/Restaurant#8,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#8,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#43,http://example.org/Restaurant#8,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#46,http://example.org/Restaurant#8,1.0,['http://example.org/ContextFactor#s1']
http://example.org/User#46,http://example.org/Restaurant#8,1.0,['http://example.org/ContextFactor#s2']
http://example.org/User#46,http://example.org/Restaurant#8,1.0,['http://example.org/ContextFactor#s3']
http://example.org/User#46,http://example.org/Restaurant#8,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#46,http://example.org/Restaurant#8,4.0,['http://example.org/ContextFactor#s5']
http://example.org/User#46,http://example.org/Restaurant#8,4.0,['http://example.org/ContextFactor#s6']
http://example.org/User#0,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#0,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#1,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#1,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#1,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#2,http://example.org/Restaurant#9,3.0,['http://example.org/ContextFactor#s5']
http://example.org/User#6,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#9,http://example.org/Restaurant#9,3.0,['http://example.org/ContextFactor#s1']
http://example.org/User#9,http://example.org/Restaurant#9,3.0,['http://example.org/ContextFactor#s2']
http://example.org/User#9,http://example.org/Restaurant#9,1.0,['http://example.org/ContextFactor#s3']
http://example.org/User#9,http://example.org/Restaurant#9,3.0,['http://example.org/ContextFactor#s4']
http://example.org/User#9,http://example.org/Restaurant#9,4.0,['http://example.org/ContextFactor#s5']
http://example.org/User#9,http://example.org/Restaurant#9,1.0,['http://example.org/ContextFactor#s6']
http://example.org/User#11,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#12,http://example.org/Restaurant#9,4.0,['http://example.org/ContextFactor#s3']
http://example.org/User#14,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#14,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#14,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#16,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#2,http://example.org/Restaurant#9,3.0,['http://example.org/ContextFactor#s1']
http://example.org/User#2,http://example.org/Restaurant#9,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#2,http://example.org/Restaurant#9,3.0,['http://example.org/ContextFactor#s3']
http://example.org/User#2,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#2,http://example.org/Restaurant#9,2.0,['http://example.org/ContextFactor#s5']
http://example.org/User#2,http://example.org/Restaurant#9,4.0,['http://example.org/ContextFactor#s6']
http://example.org/User#21,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#25,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#3,http://example.org/Restaurant#9,3.0,['http://example.org/ContextFactor#s1']
http://example.org/User#3,http://example.org/Restaurant#9,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#3,http://example.org/Restaurant#9,3.0,['http://example.org/ContextFactor#s5']
http://example.org/User#3,http://example.org/Restaurant#9,3.0,['http://example.org/ContextFactor#s6']
http://example.org/User#31,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#31,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#31,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#31,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#31,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#4,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#41,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#43,http://example.org/Restaurant#9,1.0,['http://example.org/ContextFactor#s1']
http://example.org/User#43,http://example.org/Restaurant#9,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#9,3.0,['http://example.org/ContextFactor#s3']
http://example.org/User#43,http://example.org/Restaurant#9,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#43,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#44,http://example.org/Restaurant#9,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#49,http://example.org/Restaurant#9,2.0,['http://example.org/ContextFactor#s1']
http://example.org/User#49,http://example.org/Restaurant#9,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#49,http://example.org/Restaurant#9,2.0,['http://example.org/ContextFactor#s3']
http://example.org/User#49,http://example.org/Restaurant#9,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#49,http://example.org/Restaurant#9,4.0,['http://example.org/ContextFactor#s5']
http://example.org/User#49,http://example.org/Restaurant#9,4.0,['http://example.org/ContextFactor#s6']
http://example.org/User#1,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#6,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#14,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#14,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#2,http://example.org/Restaurant#10,3.0,['http://example.org/ContextFactor#s1']
http://example.org/User#2,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#2,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#2,http://example.org/Restaurant#10,2.0,['http://example.org/ContextFactor#s4']
http://example.org/User#2,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#2,http://example.org/Restaurant#10,1.0,['http://example.org/ContextFactor#s6']
http://example.org/User#21,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#25,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#35,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#35,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#35,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#35,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#35,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#35,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#38,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#39,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#39,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#39,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#39,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#4,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#10,1.0,['http://example.org/ContextFactor#s1']
http://example.org/User#43,http://example.org/Restaurant#10,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#10,3.0,['http://example.org/ContextFactor#s3']
http://example.org/User#43,http://example.org/Restaurant#10,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#43,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#45,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#48,http://example.org/Restaurant#10,2.0,['http://example.org/ContextFactor#s1']
http://example.org/User#48,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#48,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#48,http://example.org/Restaurant#10,2.0,['http://example.org/ContextFactor#s4']
http://example.org/User#48,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#48,http://example.org/Restaurant#10,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#49,http://example.org/Restaurant#10,3.0,['http://example.org/ContextFactor#s1']
http://example.org/User#49,http://example.org/Restaurant#10,3.0,['http://example.org/ContextFactor#s2']
http://example.org/User#49,http://example.org/Restaurant#10,3.0,['http://example.org/ContextFactor#s3']
http://example.org/User#49,http://example.org/Restaurant#10,3.0,['http://example.org/ContextFactor#s4']
http://example.org/User#49,http://example.org/Restaurant#10,3.0,['http://example.org/ContextFactor#s5']
http://example.org/User#49,http://example.org/Restaurant#10,3.0,['http://example.org/ContextFactor#s6']
http://example.org/User#1,http://example.org/Restaurant#11,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#9,http://example.org/Restaurant#11,4.0,['http://example.org/ContextFactor#s1']
http://example.org/User#9,http://example.org/Restaurant#11,3.0,['http://example.org/ContextFactor#s2']
http://example.org/User#9,http://example.org/Restaurant#11,1.0,['http://example.org/ContextFactor#s3']
http://example.org/User#9,http://example.org/Restaurant#11,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#9,http://example.org/Restaurant#11,4.0,['http://example.org/ContextFactor#s5']
http://example.org/User#9,http://example.org/Restaurant#11,1.0,['http://example.org/ContextFactor#s6']
http://example.org/User#11,http://example.org/Restaurant#11,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#15,http://example.org/Restaurant#11,3.0,['http://example.org/ContextFactor#s2']
http://example.org/User#21,http://example.org/Restaurant#11,4.0,['http://example.org/ContextFactor#s2']
http://example.org/User#24,http://example.org/Restaurant#11,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#25,http://example.org/Restaurant#11,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#26,http://example.org/Restaurant#11,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#27,http://example.org/Restaurant#11,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#27,http://example.org/Restaurant#11,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#28,http://example.org/Restaurant#11,3.0,['http://example.org/ContextFactor#s2']
http://example.org/User#29,http://example.org/Restaurant#11,2.0,['http://example.org/ContextFactor#s1']
http://example.org/User#29,http://example.org/Restaurant#11,3.0,['http://example.org/ContextFactor#s2']
http://example.org/User#29,http://example.org/Restaurant#11,4.0,['http://example.org/ContextFactor#s3']
http://example.org/User#29,http://example.org/Restaurant#11,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#29,http://example.org/Restaurant#11,4.0,['http://example.org/ContextFactor#s5']
http://example.org/User#29,http://example.org/Restaurant#11,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#3,http://example.org/Restaurant#11,4.0,['http://example.org/ContextFactor#s1']
http://example.org/User#3,http://example.org/Restaurant#11,3.0,['http://example.org/ContextFactor#s4']
http://example.org/User#3,http://example.org/Restaurant#11,4.0,['http://example.org/ContextFactor#s6']
http://example.org/User#31,http://example.org/Restaurant#11,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#31,http://example.org/Restaurant#11,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#31,http://example.org/Restaurant#11,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#38,http://example.org/Restaurant#11,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#4,http://example.org/Restaurant#11,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#42,http://example.org/Restaurant#11,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#11,1.0,['http://example.org/ContextFactor#s1']
http://example.org/User#43,http://example.org/Restaurant#11,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#11,3.0,['http://example.org/ContextFactor#s3']
http://example.org/User#43,http://example.org/Restaurant#11,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#11,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#43,http://example.org/Restaurant#11,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#0,http://example.org/Restaurant#12,1.0,['http://example.org/ContextFactor#s1']
http://example.org/User#0,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#0,http://example.org/Restaurant#12,4.0,['http://example.org/ContextFactor#s3']
http://example.org/User#0,http://example.org/Restaurant#12,1.0,['http://example.org/ContextFactor#s4']
http://example.org/User#0,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#0,http://example.org/Restaurant#12,3.0,['http://example.org/ContextFactor#s6']
http://example.org/User#1,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#1,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#1,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#1,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#1,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#4,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#5,http://example.org/Restaurant#12,4.0,['http://example.org/ContextFactor#s1']
http://example.org/User#5,http://example.org/Restaurant#12,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#7,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#11,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#12,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#13,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#14,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#16,http://example.org/Restaurant#12,4.0,['http://example.org/ContextFactor#s2']
http://example.org/User#19,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#2,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#2,http://example.org/Restaurant#12,4.0,['http://example.org/ContextFactor#s2']
http://example.org/User#2,http://example.org/Restaurant#12,4.0,['http://example.org/ContextFactor#s3']
http://example.org/User#2,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#2,http://example.org/Restaurant#12,2.0,['http://example.org/ContextFactor#s5']
http://example.org/User#2,http://example.org/Restaurant#12,4.0,['http://example.org/ContextFactor#s6']
http://example.org/User#21,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#23,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#24,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#25,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#3,http://example.org/Restaurant#12,4.0,['http://example.org/ContextFactor#s1']
http://example.org/User#3,http://example.org/Restaurant#12,3.0,['http://example.org/ContextFactor#s2']
http://example.org/User#3,http://example.org/Restaurant#12,3.0,['http://example.org/ContextFactor#s3']
http://example.org/User#3,http://example.org/Restaurant#12,3.0,['http://example.org/ContextFactor#s4']
http://example.org/User#3,http://example.org/Restaurant#12,4.0,['http://example.org/ContextFactor#s5']
http://example.org/User#31,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#31,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#31,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#32,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#37,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#37,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#37,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#37,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#38,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#39,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#39,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#39,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#39,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#4,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#41,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#12,4.0,['http://example.org/ContextFactor#s1']
http://example.org/User#43,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#43,http://example.org/Restaurant#12,1.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#12,2.0,['http://example.org/ContextFactor#s5']
http://example.org/User#43,http://example.org/Restaurant#12,3.0,['http://example.org/ContextFactor#s6']
http://example.org/User#44,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#45,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#46,http://example.org/Restaurant#12,1.0,['http://example.org/ContextFactor#s1']
http://example.org/User#46,http://example.org/Restaurant#12,3.0,['http://example.org/ContextFactor#s2']
http://example.org/User#46,http://example.org/Restaurant#12,2.0,['http://example.org/ContextFactor#s3']
http://example.org/User#46,http://example.org/Restaurant#12,1.0,['http://example.org/ContextFactor#s4']
http://example.org/User#46,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#46,http://example.org/Restaurant#12,1.0,['http://example.org/ContextFactor#s6']
http://example.org/User#47,http://example.org/Restaurant#12,3.0,['http://example.org/ContextFactor#s1']
http://example.org/User#47,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#47,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#47,http://example.org/Restaurant#12,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#47,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#47,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#48,http://example.org/Restaurant#12,3.0,['http://example.org/ContextFactor#s1']
http://example.org/User#48,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#48,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#48,http://example.org/Restaurant#12,2.0,['http://example.org/ContextFactor#s4']
http://example.org/User#48,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#48,http://example.org/Restaurant#12,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#49,http://example.org/Restaurant#12,1.0,['http://example.org/ContextFactor#s1']
